player_id,player_name,runs_scored,wickets,runs_conceded,catches,stumpings,match_date,opposition,match_id
22,Ravindra Jadeja,29,0,58,1,0,5 Dec 2013,v South Africa Johannesburg,346
27,Mohammed Shami,0,3,68,0,0,5 Dec 2013,v South Africa Johannesburg,346
28,Ravichandran Ashwin,19,0,58,0,0,5 Dec 2013,v South Africa Johannesburg,346
16,Rohit Sharma,19,-,-,1,0,8 Dec 2013,v South Africa Durban,347
19,Virat Kohli,0,0,17,0,0,8 Dec 2013,v South Africa Durban,347
22,Ravindra Jadeja,26,1,49,0,0,8 Dec 2013,v South Africa Durban,347
27,Mohammed Shami,8,3,48,0,0,8 Dec 2013,v South Africa Durban,347
28,Ravichandran Ashwin,15,1,48,0,0,8 Dec 2013,v South Africa Durban,347
16,Rohit Sharma,TDNB,-,-,1,0,11 Dec 2013,v South Africa Centurion,348
19,Virat Kohli,TDNB,0,22,0,0,11 Dec 2013,v South Africa Centurion,348
22,Ravindra Jadeja,TDNB,0,32,0,0,11 Dec 2013,v South Africa Centurion,348
27,Mohammed Shami,TDNB,3,69,0,0,11 Dec 2013,v South Africa Centurion,348
28,Ravichandran Ashwin,TDNB,0,63,0,0,11 Dec 2013,v South Africa Centurion,348
16,Rohit Sharma,3,-,-,0,0,19 Jan 2014,v New Zealand Napier,349
19,Virat Kohli,123,0,13,0,0,19 Jan 2014,v New Zealand Napier,349
22,Ravindra Jadeja,0,1,61,0,0,19 Jan 2014,v New Zealand Napier,349
27,Mohammed Shami,7*,4,55,1,0,19 Jan 2014,v New Zealand Napier,349
28,Ravichandran Ashwin,12,0,52,1,0,19 Jan 2014,v New Zealand Napier,349
16,Rohit Sharma,20,-,-,0,0,22 Jan 2014,v New Zealand Hamilton,350
19,Virat Kohli,78,0,12,0,0,22 Jan 2014,v New Zealand Hamilton,350
22,Ravindra Jadeja,12,1,46,0,0,22 Jan 2014,v New Zealand Hamilton,350
27,Mohammed Shami,1*,3,55,2,0,22 Jan 2014,v New Zealand Hamilton,350
28,Ravichandran Ashwin,5,0,50,0,0,22 Jan 2014,v New Zealand Hamilton,350
16,Rohit Sharma,39,-,-,0,0,25 Jan 2014,v New Zealand Auckland,351
19,Virat Kohli,6,-,-,0,0,25 Jan 2014,v New Zealand Auckland,351
22,Ravindra Jadeja,66*,2,47,1,0,25 Jan 2014,v New Zealand Auckland,351
27,Mohammed Shami,2,2,84,0,0,25 Jan 2014,v New Zealand Auckland,351
28,Ravichandran Ashwin,65,1,47,1,0,25 Jan 2014,v New Zealand Auckland,351
16,Rohit Sharma,79,-,-,0,0,28 Jan 2014,v New Zealand Hamilton,352
19,Virat Kohli,2,-,-,0,0,28 Jan 2014,v New Zealand Hamilton,352
22,Ravindra Jadeja,62*,0,33,0,0,28 Jan 2014,v New Zealand Hamilton,352
27,Mohammed Shami,DNB,1,61,0,0,28 Jan 2014,v New Zealand Hamilton,352
28,Ravichandran Ashwin,5,0,41,0,0,28 Jan 2014,v New Zealand Hamilton,352
16,Rohit Sharma,4,-,-,1,0,31 Jan 2014,v New Zealand Wellington,353
19,Virat Kohli,82,1,36,0,0,31 Jan 2014,v New Zealand Wellington,353
22,Ravindra Jadeja,5,0,54,0,0,31 Jan 2014,v New Zealand Wellington,353
27,Mohammed Shami,14*,1,61,1,0,31 Jan 2014,v New Zealand Wellington,353
28,Ravichandran Ashwin,7,0,37,0,0,31 Jan 2014,v New Zealand Wellington,353
16,Rohit Sharma,21,-,-,1,0,26 Feb 2014,v Bangladesh Fatullah,354
19,Virat Kohli,136,0,6,0,0,26 Feb 2014,v Bangladesh Fatullah,354
22,Ravindra Jadeja,DNB,0,37,0,0,26 Feb 2014,v Bangladesh Fatullah,354
27,Mohammed Shami,DNB,4,50,1,0,26 Feb 2014,v Bangladesh Fatullah,354
28,Ravichandran Ashwin,DNB,1,50,1,0,26 Feb 2014,v Bangladesh Fatullah,354
16,Rohit Sharma,13,0,29,2,0,28 Feb 2014,v Sri Lanka Fatullah,355
19,Virat Kohli,48,-,-,0,0,28 Feb 2014,v Sri Lanka Fatullah,355
22,Ravindra Jadeja,22*,3,30,0,0,28 Feb 2014,v Sri Lanka Fatullah,355
27,Mohammed Shami,14*,3,81,0,0,28 Feb 2014,v Sri Lanka Fatullah,355
28,Ravichandran Ashwin,18,2,42,1,0,28 Feb 2014,v Sri Lanka Fatullah,355
16,Rohit Sharma,56,-,-,0,0,2 Mar 2014,v Pakistan Mirpur,356
19,Virat Kohli,5,-,-,0,0,2 Mar 2014,v Pakistan Mirpur,356
22,Ravindra Jadeja,52*,0,61,2,0,2 Mar 2014,v Pakistan Mirpur,356
27,Mohammed Shami,0,0,49,0,0,2 Mar 2014,v Pakistan Mirpur,356
28,Ravichandran Ashwin,9,3,44,1,0,2 Mar 2014,v Pakistan Mirpur,356
16,Rohit Sharma,18*,-,-,0,0,5 Mar 2014,v Afghanistan Mirpur,357
19,Virat Kohli,DNB,-,-,2,0,5 Mar 2014,v Afghanistan Mirpur,357
22,Ravindra Jadeja,DNB,4,30,0,0,5 Mar 2014,v Afghanistan Mirpur,357
27,Mohammed Shami,DNB,2,50,0,0,5 Mar 2014,v Afghanistan Mirpur,357
28,Ravichandran Ashwin,DNB,3,31,0,0,5 Mar 2014,v Afghanistan Mirpur,357
16,Rohit Sharma,52,-,-,0,0,27 Aug 2014,v England Cardiff,358
19,Virat Kohli,0,-,-,1,0,27 Aug 2014,v England Cardiff,358
22,Ravindra Jadeja,9*,4,28,1,0,27 Aug 2014,v England Cardiff,358
27,Mohammed Shami,DNB,2,32,1,0,27 Aug 2014,v England Cardiff,358
28,Ravichandran Ashwin,10*,2,38,1,0,27 Aug 2014,v England Cardiff,358
16,Rohit Sharma,264,-,-,0,0,13 Nov 2014,v Sri Lanka Eden Gardens,359
19,Virat Kohli,66,-,-,1,0,13 Nov 2014,v Sri Lanka Eden Gardens,359
16,Rohit Sharma,9,-,-,1,0,16 Nov 2014,v Sri Lanka Ranchi,360
19,Virat Kohli,139*,-,-,0,0,16 Nov 2014,v Sri Lanka Ranchi,360
28,Ravichandran Ashwin,0,2,56,0,0,16 Nov 2014,v Sri Lanka Ranchi,360
16,Rohit Sharma,15,-,-,0,0,15 Feb 2015,v Pakistan Adelaide,361
19,Virat Kohli,107,-,-,1,0,15 Feb 2015,v Pakistan Adelaide,361
22,Ravindra Jadeja,3,1,56,1,0,15 Feb 2015,v Pakistan Adelaide,361
27,Mohammed Shami,3*,4,35,0,0,15 Feb 2015,v Pakistan Adelaide,361
28,Ravichandran Ashwin,1*,1,41,0,0,15 Feb 2015,v Pakistan Adelaide,361
16,Rohit Sharma,0,-,-,0,0,22 Feb 2015,v South Africa Melbourne,362
19,Virat Kohli,46,-,-,1,0,22 Feb 2015,v South Africa Melbourne,362
22,Ravindra Jadeja,2,1,37,0,0,22 Feb 2015,v South Africa Melbourne,362
27,Mohammed Shami,4*,2,30,1,0,22 Feb 2015,v South Africa Melbourne,362
28,Ravichandran Ashwin,5*,3,41,0,0,22 Feb 2015,v South Africa Melbourne,362
16,Rohit Sharma,57*,-,-,0,0,28 Feb 2015,v U.A.E. Perth,363
19,Virat Kohli,33*,-,-,0,0,28 Feb 2015,v U.A.E. Perth,363
22,Ravindra Jadeja,DNB,2,23,0,0,28 Feb 2015,v U.A.E. Perth,363
28,Ravichandran Ashwin,DNB,4,25,0,0,28 Feb 2015,v U.A.E. Perth,363
16,Rohit Sharma,7,-,-,0,0,6 Mar 2015,v West Indies Perth,364
19,Virat Kohli,33,-,-,2,0,6 Mar 2015,v West Indies Perth,364
22,Ravindra Jadeja,13,2,27,0,0,6 Mar 2015,v West Indies Perth,364
27,Mohammed Shami,DNB,3,35,1,0,6 Mar 2015,v West Indies Perth,364
28,Ravichandran Ashwin,16*,1,38,0,0,6 Mar 2015,v West Indies Perth,364
16,Rohit Sharma,64,0,21,0,0,10 Mar 2015,v Ireland Hamilton,365
19,Virat Kohli,44*,-,-,0,0,10 Mar 2015,v Ireland Hamilton,365
22,Ravindra Jadeja,DNB,1,45,0,0,10 Mar 2015,v Ireland Hamilton,365
27,Mohammed Shami,DNB,3,41,1,0,10 Mar 2015,v Ireland Hamilton,365
28,Ravichandran Ashwin,DNB,2,38,0,0,10 Mar 2015,v Ireland Hamilton,365
16,Rohit Sharma,16,-,-,1,0,14 Mar 2015,v Zimbabwe Auckland,366
19,Virat Kohli,38,-,-,0,0,14 Mar 2015,v Zimbabwe Auckland,366
22,Ravindra Jadeja,DNB,0,71,0,0,14 Mar 2015,v Zimbabwe Auckland,366
27,Mohammed Shami,DNB,3,48,0,0,14 Mar 2015,v Zimbabwe Auckland,366
28,Ravichandran Ashwin,DNB,1,75,1,0,14 Mar 2015,v Zimbabwe Auckland,366
16,Rohit Sharma,137,-,-,0,0,19 Mar 2015,v Bangladesh Melbourne,367
19,Virat Kohli,3,-,-,0,0,19 Mar 2015,v Bangladesh Melbourne,367
22,Ravindra Jadeja,23*,2,42,0,0,19 Mar 2015,v Bangladesh Melbourne,367
27,Mohammed Shami,DNB,2,37,2,0,19 Mar 2015,v Bangladesh Melbourne,367
28,Ravichandran Ashwin,3*,0,30,2,0,19 Mar 2015,v Bangladesh Melbourne,367
16,Rohit Sharma,63,-,-,3,0,18 Jun 2015,v Bangladesh Mirpur,368
19,Virat Kohli,1,0,12,1,0,18 Jun 2015,v Bangladesh Mirpur,368
22,Ravindra Jadeja,32,1,48,2,0,18 Jun 2015,v Bangladesh Mirpur,368
28,Ravichandran Ashwin,0,3,51,0,0,18 Jun 2015,v Bangladesh Mirpur,368
16,Rohit Sharma,0,-,-,0,0,21 Jun 2015,v Bangladesh Mirpur,369
19,Virat Kohli,23,-,-,0,0,21 Jun 2015,v Bangladesh Mirpur,369
22,Ravindra Jadeja,19,0,28,0,0,21 Jun 2015,v Bangladesh Mirpur,369
28,Ravichandran Ashwin,4,1,32,0,0,21 Jun 2015,v Bangladesh Mirpur,369
16,Rohit Sharma,29,-,-,0,0,24 Jun 2015,v Bangladesh Mirpur,370
19,Virat Kohli,25,-,-,0,0,24 Jun 2015,v Bangladesh Mirpur,370
28,Ravichandran Ashwin,DNB,2,35,1,0,24 Jun 2015,v Bangladesh Mirpur,370
16,Rohit Sharma,150,-,-,0,0,11 Oct 2015,v South Africa Kanpur,371
19,Virat Kohli,11,0,1,0,0,11 Oct 2015,v South Africa Kanpur,371
28,Ravichandran Ashwin,DNB,1,14,0,0,11 Oct 2015,v South Africa Kanpur,371
16,Rohit Sharma,3,-,-,0,0,14 Oct 2015,v South Africa Indore,372
19,Virat Kohli,12,-,-,3,0,14 Oct 2015,v South Africa Indore,372
16,Rohit Sharma,65,-,-,0,0,18 Oct 2015,v South Africa Rajkot,373
19,Virat Kohli,77,-,-,0,0,18 Oct 2015,v South Africa Rajkot,373
16,Rohit Sharma,21,-,-,0,0,22 Oct 2015,v South Africa Chennai,374
19,Virat Kohli,138,-,-,0,0,22 Oct 2015,v South Africa Chennai,374
16,Rohit Sharma,16,-,-,0,0,25 Oct 2015,v South Africa Wankhede,375
19,Virat Kohli,7,0,14,1,0,25 Oct 2015,v South Africa Wankhede,375
16,Rohit Sharma,14,-,-,1,0,16 Oct 2016,v New Zealand Dharamsala,376
17,Hardik Pandya,DNB,3,31,0,0,16 Oct 2016,v New Zealand Dharamsala,376
19,Virat Kohli,85*,-,-,0,0,16 Oct 2016,v New Zealand Dharamsala,376
24,Jasprit Bumrah,DNB,0,29,0,0,16 Oct 2016,v New Zealand Dharamsala,376
16,Rohit Sharma,15,-,-,1,0,20 Oct 2016,v New Zealand Delhi,377
17,Hardik Pandya,36,0,45,0,0,20 Oct 2016,v New Zealand Delhi,377
19,Virat Kohli,9,-,-,0,0,20 Oct 2016,v New Zealand Delhi,377
24,Jasprit Bumrah,0,3,35,0,0,20 Oct 2016,v New Zealand Delhi,377
16,Rohit Sharma,13,-,-,0,0,23 Oct 2016,v New Zealand Mohali,378
17,Hardik Pandya,DNB,0,34,1,0,23 Oct 2016,v New Zealand Mohali,378
19,Virat Kohli,154*,-,-,1,0,23 Oct 2016,v New Zealand Mohali,378
24,Jasprit Bumrah,DNB,2,52,0,0,23 Oct 2016,v New Zealand Mohali,378
16,Rohit Sharma,11,-,-,1,0,26 Oct 2016,v New Zealand Ranchi,379
17,Hardik Pandya,9,1,31,1,0,26 Oct 2016,v New Zealand Ranchi,379
19,Virat Kohli,45,-,-,1,0,26 Oct 2016,v New Zealand Ranchi,379
16,Rohit Sharma,70,-,-,0,0,29 Oct 2016,v New Zealand Visakhapatnam,380
19,Virat Kohli,65,-,-,0,0,29 Oct 2016,v New Zealand Visakhapatnam,380
24,Jasprit Bumrah,DNB,1,16,0,0,29 Oct 2016,v New Zealand Visakhapatnam,380
16,Rohit Sharma,91,-,-,0,0,4 Jun 2017,v Pakistan Birmingham,381
17,Hardik Pandya,20*,2,43,1,0,4 Jun 2017,v Pakistan Birmingham,381
19,Virat Kohli,81*,-,-,0,0,4 Jun 2017,v Pakistan Birmingham,381
22,Ravindra Jadeja,DNB,2,43,1,0,4 Jun 2017,v Pakistan Birmingham,381
24,Jasprit Bumrah,DNB,0,23,0,0,4 Jun 2017,v Pakistan Birmingham,381
16,Rohit Sharma,78,-,-,0,0,8 Jun 2017,v Sri Lanka The Oval,382
17,Hardik Pandya,9,0,51,0,0,8 Jun 2017,v Sri Lanka The Oval,382
19,Virat Kohli,0,0,17,0,0,8 Jun 2017,v Sri Lanka The Oval,382
22,Ravindra Jadeja,0*,0,52,1,0,8 Jun 2017,v Sri Lanka The Oval,382
24,Jasprit Bumrah,DNB,0,52,0,0,8 Jun 2017,v Sri Lanka The Oval,382
16,Rohit Sharma,12,-,-,0,0,11 Jun 2017,v South Africa The Oval,383
17,Hardik Pandya,DNB,1,52,0,0,11 Jun 2017,v South Africa The Oval,383
19,Virat Kohli,76*,-,-,1,0,11 Jun 2017,v South Africa The Oval,383
22,Ravindra Jadeja,DNB,1,39,0,0,11 Jun 2017,v South Africa The Oval,383
24,Jasprit Bumrah,DNB,2,28,0,0,11 Jun 2017,v South Africa The Oval,383
28,Ravichandran Ashwin,DNB,1,43,0,0,11 Jun 2017,v South Africa The Oval,383
16,Rohit Sharma,123*,-,-,0,0,15 Jun 2017,v Bangladesh Birmingham,384
17,Hardik Pandya,DNB,0,34,0,0,15 Jun 2017,v Bangladesh Birmingham,384
19,Virat Kohli,96*,-,-,1,0,15 Jun 2017,v Bangladesh Birmingham,384
22,Ravindra Jadeja,DNB,1,48,1,0,15 Jun 2017,v Bangladesh Birmingham,384
24,Jasprit Bumrah,DNB,2,39,1,0,15 Jun 2017,v Bangladesh Birmingham,384
28,Ravichandran Ashwin,DNB,0,54,0,0,15 Jun 2017,v Bangladesh Birmingham,384
16,Rohit Sharma,0,-,-,0,0,18 Jun 2017,v Pakistan The Oval,385
17,Hardik Pandya,76,1,53,0,0,18 Jun 2017,v Pakistan The Oval,385
19,Virat Kohli,5,-,-,0,0,18 Jun 2017,v Pakistan The Oval,385
22,Ravindra Jadeja,15,0,67,1,0,18 Jun 2017,v Pakistan The Oval,385
24,Jasprit Bumrah,1,0,68,0,0,18 Jun 2017,v Pakistan The Oval,385
28,Ravichandran Ashwin,1,0,70,0,0,18 Jun 2017,v Pakistan The Oval,385
16,Rohit Sharma,4,-,-,0,0,20 Aug 2017,v Sri Lanka Dambulla,386
17,Hardik Pandya,DNB,0,35,0,0,20 Aug 2017,v Sri Lanka Dambulla,386
19,Virat Kohli,82*,-,-,0,0,20 Aug 2017,v Sri Lanka Dambulla,386
21,KL Rahul,DNB,-,-,1,0,20 Aug 2017,v Sri Lanka Dambulla,386
24,Jasprit Bumrah,DNB,2,22,0,0,20 Aug 2017,v Sri Lanka Dambulla,386
16,Rohit Sharma,54,-,-,1,0,24 Aug 2017,v Sri Lanka Pallekele,387
17,Hardik Pandya,0,1,24,0,0,24 Aug 2017,v Sri Lanka Pallekele,387
19,Virat Kohli,4,-,-,1,0,24 Aug 2017,v Sri Lanka Pallekele,387
21,KL Rahul,4,-,-,0,0,24 Aug 2017,v Sri Lanka Pallekele,387
24,Jasprit Bumrah,DNB,4,43,0,0,24 Aug 2017,v Sri Lanka Pallekele,387
16,Rohit Sharma,124*,-,-,1,0,27 Aug 2017,v Sri Lanka Pallekele,388
17,Hardik Pandya,DNB,1,42,0,0,27 Aug 2017,v Sri Lanka Pallekele,388
19,Virat Kohli,3,-,-,0,0,27 Aug 2017,v Sri Lanka Pallekele,388
21,KL Rahul,17,-,-,0,0,27 Aug 2017,v Sri Lanka Pallekele,388
24,Jasprit Bumrah,DNB,5,27,1,0,27 Aug 2017,v Sri Lanka Pallekele,388
16,Rohit Sharma,104,-,-,0,0,31 Aug 2017,v Sri Lanka Colombo (RPS),389
17,Hardik Pandya,19,2,50,1,0,31 Aug 2017,v Sri Lanka Colombo (RPS),389
19,Virat Kohli,131,0,12,0,0,31 Aug 2017,v Sri Lanka Colombo (RPS),389
21,KL Rahul,7,-,-,0,0,31 Aug 2017,v Sri Lanka Colombo (RPS),389
23,Shardul Thakur,DNB,1,26,1,0,31 Aug 2017,v Sri Lanka Colombo (RPS),389
24,Jasprit Bumrah,DNB,2,32,0,0,31 Aug 2017,v Sri Lanka Colombo (RPS),389
26,Kuldeep Yadav,DNB,2,31,1,0,31 Aug 2017,v Sri Lanka Colombo (RPS),389
16,Rohit Sharma,16,-,-,0,0,3 Sep 2017,v Sri Lanka Colombo (RPS),390
19,Virat Kohli,110*,-,-,1,0,3 Sep 2017,v Sri Lanka Colombo (RPS),390
23,Shardul Thakur,DNB,0,48,1,0,3 Sep 2017,v Sri Lanka Colombo (RPS),390
24,Jasprit Bumrah,DNB,2,45,0,0,3 Sep 2017,v Sri Lanka Colombo (RPS),390
26,Kuldeep Yadav,DNB,1,40,0,0,3 Sep 2017,v Sri Lanka Colombo (RPS),390
16,Rohit Sharma,20,-,-,0,0,22 Oct 2017,v New Zealand Wankhede,391
17,Hardik Pandya,16,1,46,0,0,22 Oct 2017,v New Zealand Wankhede,391
19,Virat Kohli,121,-,-,0,0,22 Oct 2017,v New Zealand Wankhede,391
24,Jasprit Bumrah,DNB,1,56,0,0,22 Oct 2017,v New Zealand Wankhede,391
26,Kuldeep Yadav,0*,1,64,0,0,22 Oct 2017,v New Zealand Wankhede,391
16,Rohit Sharma,7,-,-,0,0,25 Oct 2017,v New Zealand Pune,392
17,Hardik Pandya,30,1,23,0,0,25 Oct 2017,v New Zealand Pune,392
19,Virat Kohli,29,-,-,1,0,25 Oct 2017,v New Zealand Pune,392
24,Jasprit Bumrah,DNB,2,38,1,0,25 Oct 2017,v New Zealand Pune,392
16,Rohit Sharma,147,-,-,0,0,29 Oct 2017,v New Zealand Kanpur,393
17,Hardik Pandya,8,0,47,0,0,29 Oct 2017,v New Zealand Kanpur,393
19,Virat Kohli,113,-,-,0,0,29 Oct 2017,v New Zealand Kanpur,393
24,Jasprit Bumrah,DNB,3,47,0,0,29 Oct 2017,v New Zealand Kanpur,393
16,Rohit Sharma,2,-,-,0,0,10 Dec 2017,v Sri Lanka Dharamsala,394
17,Hardik Pandya,10,1,39,0,0,10 Dec 2017,v Sri Lanka Dharamsala,394
20,Shreyas Iyer,9,-,-,0,0,10 Dec 2017,v Sri Lanka Dharamsala,394
24,Jasprit Bumrah,0,1,32,0,0,10 Dec 2017,v Sri Lanka Dharamsala,394
26,Kuldeep Yadav,19,-,-,0,0,10 Dec 2017,v Sri Lanka Dharamsala,394
16,Rohit Sharma,208*,-,-,1,0,13 Dec 2017,v Sri Lanka Mohali,395
17,Hardik Pandya,8,1,39,0,0,13 Dec 2017,v Sri Lanka Mohali,395
20,Shreyas Iyer,88,0,2,0,0,13 Dec 2017,v Sri Lanka Mohali,395
24,Jasprit Bumrah,DNB,2,43,0,0,13 Dec 2017,v Sri Lanka Mohali,395
16,Rohit Sharma,7,-,-,1,0,17 Dec 2017,v Sri Lanka Visakhapatnam,396
17,Hardik Pandya,DNB,2,49,0,0,17 Dec 2017,v Sri Lanka Visakhapatnam,396
20,Shreyas Iyer,65,-,-,1,0,17 Dec 2017,v Sri Lanka Visakhapatnam,396
24,Jasprit Bumrah,DNB,1,39,0,0,17 Dec 2017,v Sri Lanka Visakhapatnam,396
26,Kuldeep Yadav,DNB,3,42,0,0,17 Dec 2017,v Sri Lanka Visakhapatnam,396
16,Rohit Sharma,20,-,-,0,0,1 Feb 2018,v South Africa Durban,397
17,Hardik Pandya,3*,0,41,2,0,1 Feb 2018,v South Africa Durban,397
19,Virat Kohli,112,-,-,1,0,1 Feb 2018,v South Africa Durban,397
24,Jasprit Bumrah,DNB,1,56,0,0,1 Feb 2018,v South Africa Durban,397
26,Kuldeep Yadav,DNB,3,34,0,0,1 Feb 2018,v South Africa Durban,397
16,Rohit Sharma,15,-,-,0,0,4 Feb 2018,v South Africa Centurion,398
17,Hardik Pandya,DNB,0,34,2,0,4 Feb 2018,v South Africa Centurion,398
19,Virat Kohli,46*,-,-,0,0,4 Feb 2018,v South Africa Centurion,398
24,Jasprit Bumrah,DNB,1,12,0,0,4 Feb 2018,v South Africa Centurion,398
26,Kuldeep Yadav,DNB,3,20,0,0,4 Feb 2018,v South Africa Centurion,398
16,Rohit Sharma,0,-,-,0,0,7 Feb 2018,v South Africa Cape Town,399
17,Hardik Pandya,14,0,35,0,0,7 Feb 2018,v South Africa Cape Town,399
19,Virat Kohli,160*,-,-,2,0,7 Feb 2018,v South Africa Cape Town,399
24,Jasprit Bumrah,DNB,2,32,0,0,7 Feb 2018,v South Africa Cape Town,399
26,Kuldeep Yadav,DNB,4,23,0,0,7 Feb 2018,v South Africa Cape Town,399
16,Rohit Sharma,5,-,-,1,0,10 Feb 2018,v South Africa Johannesburg,400
17,Hardik Pandya,9,1,37,0,0,10 Feb 2018,v South Africa Johannesburg,400
19,Virat Kohli,75,-,-,0,0,10 Feb 2018,v South Africa Johannesburg,400
20,Shreyas Iyer,18,-,-,0,0,10 Feb 2018,v South Africa Johannesburg,400
24,Jasprit Bumrah,DNB,1,21,0,0,10 Feb 2018,v South Africa Johannesburg,400
26,Kuldeep Yadav,0*,2,51,0,0,10 Feb 2018,v South Africa Johannesburg,400
16,Rohit Sharma,115,-,-,1,0,13 Feb 2018,v South Africa Gqeberha,401
17,Hardik Pandya,0,2,30,1,0,13 Feb 2018,v South Africa Gqeberha,401
19,Virat Kohli,36,-,-,1,0,13 Feb 2018,v South Africa Gqeberha,401
20,Shreyas Iyer,30,-,-,0,0,13 Feb 2018,v South Africa Gqeberha,401
24,Jasprit Bumrah,DNB,1,22,0,0,13 Feb 2018,v South Africa Gqeberha,401
26,Kuldeep Yadav,2*,4,57,0,0,13 Feb 2018,v South Africa Gqeberha,401
16,Rohit Sharma,15,-,-,0,0,16 Feb 2018,v South Africa Centurion,402
17,Hardik Pandya,DNB,1,39,1,0,16 Feb 2018,v South Africa Centurion,402
19,Virat Kohli,129*,-,-,2,0,16 Feb 2018,v South Africa Centurion,402
20,Shreyas Iyer,DNB,-,-,2,0,16 Feb 2018,v South Africa Centurion,402
23,Shardul Thakur,DNB,4,52,1,0,16 Feb 2018,v South Africa Centurion,402
24,Jasprit Bumrah,DNB,2,24,1,0,16 Feb 2018,v South Africa Centurion,402
26,Kuldeep Yadav,DNB,1,51,0,0,16 Feb 2018,v South Africa Centurion,402
16,Rohit Sharma,137*,-,-,0,0,12 Jul 2018,v England Nottingham,403
17,Hardik Pandya,DNB,0,47,1,0,12 Jul 2018,v England Nottingham,403
19,Virat Kohli,75,-,-,1,0,12 Jul 2018,v England Nottingham,403
21,KL Rahul,9*,-,-,1,0,12 Jul 2018,v England Nottingham,403
26,Kuldeep Yadav,DNB,6,25,0,0,12 Jul 2018,v England Nottingham,403
16,Rohit Sharma,15,-,-,1,0,14 Jul 2018,v England Lord's,404
17,Hardik Pandya,21,1,70,0,0,14 Jul 2018,v England Lord's,404
19,Virat Kohli,45,-,-,0,0,14 Jul 2018,v England Lord's,404
21,KL Rahul,0,-,-,0,0,14 Jul 2018,v England Lord's,404
26,Kuldeep Yadav,8*,3,68,0,0,14 Jul 2018,v England Lord's,404
16,Rohit Sharma,2,-,-,0,0,17 Jul 2018,v England Leeds,405
17,Hardik Pandya,21,0,39,0,0,17 Jul 2018,v England Leeds,405
19,Virat Kohli,71,-,-,0,0,17 Jul 2018,v England Leeds,405
23,Shardul Thakur,22*,1,51,0,0,17 Jul 2018,v England Leeds,405
26,Kuldeep Yadav,DNB,0,55,0,0,17 Jul 2018,v England Leeds,405
16,Rohit Sharma,23,-,-,1,0,18 Sep 2018,v Hong Kong Dubai (DSC),406
23,Shardul Thakur,0,0,41,0,0,18 Sep 2018,v Hong Kong Dubai (DSC),406
26,Kuldeep Yadav,0*,2,42,0,0,18 Sep 2018,v Hong Kong Dubai (DSC),406
16,Rohit Sharma,52,-,-,0,0,19 Sep 2018,v Pakistan Dubai (DSC),407
17,Hardik Pandya,DNB,0,24,0,0,19 Sep 2018,v Pakistan Dubai (DSC),407
24,Jasprit Bumrah,DNB,2,23,0,0,19 Sep 2018,v Pakistan Dubai (DSC),407
26,Kuldeep Yadav,DNB,1,37,0,0,19 Sep 2018,v Pakistan Dubai (DSC),407
16,Rohit Sharma,83*,-,-,0,0,21 Sep 2018,v Bangladesh Dubai (DSC),408
22,Ravindra Jadeja,DNB,4,29,0,0,21 Sep 2018,v Bangladesh Dubai (DSC),408
24,Jasprit Bumrah,DNB,3,37,1,0,21 Sep 2018,v Bangladesh Dubai (DSC),408
26,Kuldeep Yadav,DNB,0,34,0,0,21 Sep 2018,v Bangladesh Dubai (DSC),408
16,Rohit Sharma,111*,-,-,1,0,23 Sep 2018,v Pakistan Dubai (DSC),409
22,Ravindra Jadeja,DNB,0,50,0,0,23 Sep 2018,v Pakistan Dubai (DSC),409
24,Jasprit Bumrah,DNB,2,29,0,0,23 Sep 2018,v Pakistan Dubai (DSC),409
26,Kuldeep Yadav,DNB,2,41,0,0,23 Sep 2018,v Pakistan Dubai (DSC),409
16,Rohit Sharma,48,-,-,0,0,28 Sep 2018,v Bangladesh Dubai (DSC),410
22,Ravindra Jadeja,23,0,31,0,0,28 Sep 2018,v Bangladesh Dubai (DSC),410
24,Jasprit Bumrah,DNB,1,39,2,0,28 Sep 2018,v Bangladesh Dubai (DSC),410
26,Kuldeep Yadav,5*,3,45,0,0,28 Sep 2018,v Bangladesh Dubai (DSC),410
16,Rohit Sharma,152*,-,-,0,0,21 Oct 2018,v West Indies Guwahati,411
19,Virat Kohli,140,-,-,0,0,21 Oct 2018,v West Indies Guwahati,411
22,Ravindra Jadeja,DNB,2,66,0,0,21 Oct 2018,v West Indies Guwahati,411
27,Mohammed Shami,DNB,2,81,0,0,21 Oct 2018,v West Indies Guwahati,411
16,Rohit Sharma,4,-,-,1,0,24 Oct 2018,v West Indies Visakhapatnam,412
19,Virat Kohli,157*,-,-,1,0,24 Oct 2018,v West Indies Visakhapatnam,412
22,Ravindra Jadeja,13,0,49,0,0,24 Oct 2018,v West Indies Visakhapatnam,412
26,Kuldeep Yadav,DNB,3,67,0,0,24 Oct 2018,v West Indies Visakhapatnam,412
27,Mohammed Shami,0*,1,59,0,0,24 Oct 2018,v West Indies Visakhapatnam,412
16,Rohit Sharma,8,-,-,2,0,27 Oct 2018,v West Indies Pune,413
19,Virat Kohli,107,-,-,0,0,27 Oct 2018,v West Indies Pune,413
24,Jasprit Bumrah,0,4,35,0,0,27 Oct 2018,v West Indies Pune,413
26,Kuldeep Yadav,15*,2,52,0,0,27 Oct 2018,v West Indies Pune,413
16,Rohit Sharma,162,-,-,3,0,29 Oct 2018,v West Indies Brabourne,414
19,Virat Kohli,16,-,-,0,0,29 Oct 2018,v West Indies Brabourne,414
